sample,sex,age,cg27099280,cg02935847,cg11164348,cg12670525,cg21801378,cg16778903,cg25311807,cg15193953,cg07483413,cg09616463,cg15628888,cg02687928,cg20809087,cg01928245,cg06534553,cg16477190,cg16460359,cg01373151,cg03621881,cg11766298,cg03943826,cg10786045
GSM2334314,1,70,,,,0.92176446,0.07635915,0.06196077,0.93566624,0.98461566,0.97846492,0.02060883,,,0.10642497,,0.59988518,0.05441120,0.02037726,0.10400643,0.10256284,,0.08391950,
GSM2334315,1,44,,,,0.92504651,0.05329879,0.06095635,0.93166168,0.97113889,0.97519790,0.01962850,,,0.07989440,,0.63096144,0.04112433,0.01614562,0.07250490,0.09143092,,0.08506127,
GSM2334316,0,16,,,,0.93641058,0.02365515,0.05647357,0.94306117,0.97024044,0.97109251,0.02133568,,,0.06906628,,0.62474291,0.03885804,0.01720095,0.12667489,0.02934442,,0.09578502,
GSM2334317,0,40,,,,0.91076826,0.04965178,0.06641128,0.94242864,0.97168114,0.97494875,0.02059553,,,0.05885597,,0.66379610,0.03835040,0.01657454,0.12654456,0.02587163,,0.08940691,
GSM2334318,1,71,,,,0.92398098,0.12182655,0.06849759,0.92461034,0.98486517,0.95996078,0.02312344,,,0.18197110,,0.59289312,0.06516799,0.01793137,0.09942690,0.00000000,,0.09297892,
GSM2334319,0,67,,,,0.93087585,0.07549282,0.07171879,0.93387696,0.96551809,0.97475563,0.01887146,,,0.07944551,,0.66708239,0.03103092,0.01475075,0.16157862,0.02308073,,0.08853857,
GSM2334320,1,48,,,,0.89970359,0.06770491,0.05877166,0.95755627,0.98091718,0.97330878,0.01623476,,,0.09200077,,0.61863778,0.03093054,0.01357191,0.10478866,0.04463595,,0.09394661,
GSM2334321,1,19,,,,0.93131476,0.02961998,0.06918164,0.95924234,0.97575307,0.98012186,0.01715275,,,0.05568925,,0.63065416,0.02452578,0.01388382,0.10487108,0.01901272,,0.07652001,
GSM2334322,1,18,,,,0.91414992,0.02563435,0.06337955,0.96476325,0.97470055,0.96936577,0.01521220,,,0.03530465,,0.59860009,0.03267300,0.01342456,0.12340288,0.02492285,,0.07065630,
GSM2334323,1,83,,,,0.92298084,0.09689379,0.07041978,0.95956290,0.97702960,0.97458399,0.01981044,,,0.10891029,,0.57305599,0.03535045,0.01890710,0.11810920,0.03694424,,0.09030915,
GSM2334324,1,36,,,,0.92085648,0.05016410,0.05858445,0.94597887,0.98597669,0.97721917,0.01590213,,,0.05976518,,0.64838210,0.03878504,0.01276744,0.11222291,0.02947073,,0.07583635,
GSM2334325,1,16,,,,0.90644845,0.04309768,0.07474849,0.95572249,0.98073500,0.97705418,0.01706215,,,0.05256937,,0.63166989,0.03337688,0.01672576,0.12100858,0.03229334,,0.08375132,
GSM2334326,0,17,,,,0.92011863,0.04566730,0.07288742,0.93004123,0.97547313,0.97005676,0.01781063,,,0.05177615,,0.61004971,0.03391826,0.01880359,0.12126083,0.03482231,,0.10068442,
GSM2334327,1,28,,,,0.91518629,0.02751366,0.06244068,0.94622110,0.98119115,0.96509722,0.02106767,,,0.03353710,,0.59043604,0.05584922,0.01514192,0.11074989,0.09246669,,0.10220826,
GSM2334329,1,33,,,,0.92985538,0.03005129,0.05351146,0.94340351,0.98523615,0.96704298,0.01937331,,,0.04972533,,0.61077764,0.04586562,0.01770974,0.10814482,0.08488649,,0.09273176,
GSM2334330,1,44,,,,0.90886747,0.08230503,0.07183990,0.92727197,0.96170210,0.95823760,0.02128053,,,0.08039237,,0.59895372,0.03587520,0.01934241,0.10905852,0.03185405,,0.08907601,
GSM2334331,0,40,,,,0.90689521,0.03949646,0.07254601,0.95938674,0.96686463,0.97485405,0.01731909,,,0.05214270,,0.63765481,0.03358269,0.01452455,0.13176065,0.03235670,,0.09587449,
GSM2334332,0,17,,,,0.92794588,0.04190216,0.09682297,0.95096150,0.96164021,0.96251681,0.01931182,,,0.10451096,,0.61601708,0.03316439,0.01712428,0.09412779,0.02686507,,0.10955362,
GSM2334333,0,68,,,,0.91075603,0.08660910,0.07229279,0.93638934,0.97447181,0.97033879,0.01725013,,,0.07607131,,0.62657499,0.03466432,0.01753228,0.14772437,0.03126768,,0.09367060,
GSM2334334,0,82,,,,0.88817941,0.12329466,0.05875916,0.90248407,0.97839037,0.96581464,0.02090431,,,0.17733234,,0.63132631,0.02665589,0.01968247,0.08287525,0.02888401,,0.08494654,
GSM2334335,0,69,,,,0.93087344,0.12402930,0.07300040,0.90586872,0.94737678,0.95006507,0.01797848,,,0.18458540,,0.64571238,0.02955101,0.01477379,0.10282728,0.02146444,,0.09996537,
GSM2334336,1,66,,,,0.90711427,0.16523395,0.07250887,0.90683890,0.97520155,0.96132993,0.01982462,,,0.13924082,,0.63082718,0.03572950,0.01848534,0.10131897,0.03093586,,0.09924632,
GSM2334337,0,42,,,,0.93373013,0.08420043,0.07596324,0.92519394,0.96958450,0.97717349,0.01845930,,,0.08599549,,0.63316029,0.03233004,0.01730603,0.12718062,0.02914390,,0.11173305,
GSM2334338,1,32,,,,0.92202708,0.03869099,0.06381253,0.93899213,0.95360094,0.95972241,0.02124321,,,0.09137418,,0.63938373,0.03266956,0.01728366,0.09686543,0.02485636,,0.09937062,
GSM2334339,1,34,,,,0.92844877,0.04077789,0.05211093,0.95781632,0.95948092,0.96801654,0.02512126,,,0.08964871,,0.61932294,0.04187054,0.01519822,0.11904360,0.03489379,,0.08531310,
GSM2334340,0,46,,,,0.90640369,0.07587490,0.08292364,0.92802128,0.98074128,0.96446810,0.02307483,,,0.06226641,,0.62526101,0.06188688,0.01917911,0.10904736,0.10960014,,0.10736805,
GSM2334341,1,57,,,,0.91047121,0.03163993,0.07796482,0.91390883,0.97639033,0.96696199,0.02161704,,,0.04456855,,0.63545300,0.06098896,0.01766832,0.12301480,0.10874935,,0.08900111,
GSM2334343,1,56,,,,0.91282707,0.04333583,0.06537313,0.93879867,0.98508792,0.97032997,0.01890235,,,0.09517624,,0.64025132,0.04161325,0.01940845,0.11886836,0.04300677,,0.08667163,
GSM2334344,1,51,,,,0.91299501,0.06754865,0.05834070,0.94996776,0.97426594,0.97741154,0.01664045,,,0.08372059,,0.67642366,0.03248052,0.01386402,0.11226090,0.03141598,,0.08886616,
GSM2334345,0,69,,,,0.92348930,0.09845873,0.06695774,0.91365107,0.96038362,0.96057763,0.02069022,,,0.17013924,,0.56804120,0.03739728,0.01718329,0.09665269,0.02458589,,0.08602441,
GSM2334346,1,51,,,,0.93288485,0.06787995,0.07095928,0.91091789,0.97431153,0.97015127,0.02084342,,,0.09646827,,0.63968071,0.04541729,0.01471287,0.10463928,0.03572068,,0.06826467,
GSM2334347,1,61,,,,0.87494012,0.09255105,0.05910638,0.92885755,0.98074648,0.97193616,0.01950802,,,0.07776799,,0.63277048,0.05125309,0.01991620,0.12375370,0.00000000,,0.08349266,
GSM2334348,0,53,,,,0.93296664,0.07710484,0.06019657,0.92574680,0.97791171,0.95301919,0.01936110,,,0.11302141,,0.59086201,0.04450048,0.02029289,0.07724231,0.13016509,,0.07424665,
GSM2334349,0,15,,,,0.94095234,0.03411156,0.07846414,0.94588452,0.96374102,0.97459674,0.01726634,,,0.06007360,,0.64021658,0.03627284,0.01577541,0.13951503,0.02660905,,0.09048126,
GSM2334350,1,36,,,,0.92658833,0.03916616,0.06173486,0.91764954,0.98005858,0.97060845,0.01946676,,,0.05523166,,0.65876367,0.05794552,0.01820149,0.11757336,0.12693232,,0.07035610,
GSM2334351,0,50,,,,0.90556912,0.06643925,0.07897224,0.94027070,0.98450806,0.96239647,0.02012950,,,0.07608886,,0.60467685,0.04439934,0.01632424,0.11377145,0.00000000,,0.09829013,
GSM2334352,0,67,,,,0.92360875,0.14830691,0.06926390,0.94513188,0.97624304,0.97694476,0.01837690,,,0.17856699,,0.60923064,0.03265245,0.01558595,0.13007476,0.02869738,,0.09374981,
GSM2334353,1,50,,,,0.90839822,0.06899787,0.06051828,0.92355814,0.98547226,0.96083025,0.02004122,,,0.06004096,,0.69247243,0.05253333,0.01728280,0.12176464,0.12520778,,0.08634230,
GSM2334354,0,16,,,,0.93341299,0.04329781,0.06936555,0.94936369,0.94639791,0.97740079,0.01573463,,,0.06197253,,0.57467316,0.02876475,0.01263865,0.12079554,0.01979813,,0.09421862,
GSM2334355,1,59,,,,0.90703057,0.11747154,0.04783457,0.93571986,0.98728451,0.97726780,0.01885988,,,0.14137995,,0.63433927,0.04789892,0.01540927,0.10842029,0.11619719,,0.06813575,
GSM2334356,0,21,,,,0.93871391,0.03908937,0.06892353,0.96110566,0.96224996,0.96780577,0.01592264,,,0.05623435,,0.59770622,0.02848825,0.01395045,0.15622505,0.02205078,,0.08743037,
GSM2334357,0,25,,,,0.91225143,0.03903341,0.06905116,0.93617698,0.98360389,0.96888096,0.02479502,,,0.09845764,,0.58194660,0.04907051,0.01656738,0.12409725,0.10462382,,0.09146716,
GSM2334358,0,19,,,,0.95078051,0.04007681,0.05685729,0.95153000,0.97407171,0.97480482,0.01506536,,,0.05966945,,0.64127004,0.02818407,0.01312909,0.14173788,0.02231708,,0.07235993,
GSM2334359,0,60,,,,0.93536250,0.07195540,0.06007650,0.93036317,0.97324647,0.97104188,0.02471523,,,0.11391657,,0.64673385,0.04800147,0.01601569,0.10043779,0.08342160,,0.07765595,
GSM2334360,1,48,,,,0.91797200,0.09266146,0.07356374,0.92959136,0.98427708,0.96763212,0.02072105,,,0.11568567,,0.62405496,0.04330474,0.01901389,0.10306481,0.06006610,,0.09173302,
GSM2334361,1,60,,,,0.89997846,0.05650086,0.06732776,0.93683323,0.97461784,0.96836054,0.02233309,,,0.08834054,,0.57504517,0.04685035,0.01780777,0.10161624,0.08367799,,0.08943887,
GSM2334362,1,15,,,,0.91963956,0.04417594,0.06429731,0.96518857,0.97033286,0.96741677,0.01514948,,,0.08702278,,0.63314133,0.02916266,0.01631228,0.11851126,0.02294149,,0.08518979,
GSM2334363,1,33,,,,0.93884481,0.04931145,0.06143518,0.95937476,0.98467069,0.96402403,0.01486457,,,0.06764629,,0.65172483,0.03338937,0.01356159,0.10725286,0.04509268,,0.07785022,
GSM2334364,1,22,,,,0.92991172,0.02296680,0.06073687,0.93186094,0.98534413,0.97093941,0.02200370,,,0.06741249,,0.63463120,0.04048278,0.01460648,0.10853182,0.05844853,,0.08172585,
GSM2334365,0,54,,,,0.87711564,0.03867055,0.06003327,0.93835317,0.98020991,0.96944000,0.03116779,,,0.03913634,,0.63998284,0.09551217,0.01813776,0.09858192,0.00000000,,0.07522188,
GSM2334366,1,94,,,,0.92950688,0.11832734,0.06327984,0.94416314,0.98526513,0.97874664,0.01238827,,,0.15303115,,0.70499319,0.03335593,0.01266719,0.08828620,0.02697048,,0.08010306,
GSM2334367,0,54,,,,0.93231786,0.03922094,0.06610526,0.94488457,0.98132716,0.98127463,0.01898367,,,0.05075214,,0.63762471,0.03789523,0.01118157,0.12774949,0.02679313,,0.06039824,
GSM2334368,0,25,,,,0.94063874,0.06246322,0.07176144,0.95222207,0.97797520,0.97640136,0.01635022,,,0.05513930,,0.64713408,0.05767276,0.01776603,0.11823568,0.08032984,,0.10126309,
GSM2334369,0,48,,,,0.91309106,0.08243628,0.07537285,0.92643844,0.98274291,0.96679019,0.01938575,,,0.07887347,,0.64064387,0.03047497,0.01463479,0.12896535,0.02433079,,0.07883471,
GSM2334370,1,21,,,,0.91790369,0.03228288,0.06514901,0.95265846,0.98421721,0.97811940,0.01479541,,,0.05000289,,0.59942247,0.02877226,0.01259653,0.09096009,0.02513490,,0.05883472,
GSM2334371,1,62,,,,0.92255181,0.05011472,0.06117544,0.94516715,0.97718007,0.96687084,0.01925883,,,0.04677183,,0.61928163,0.04829536,0.01914318,0.10745264,0.09454334,,0.09685129,
GSM2334372,1,21,,,,0.93301899,0.04629398,0.06633097,0.94656262,0.97479758,0.97267552,0.01559742,,,0.07637572,,0.61618758,0.03046906,0.01442346,0.12558256,0.02411007,,0.07932849,
GSM2334373,0,72,,,,0.91418312,0.07350168,0.05523998,0.92708596,0.97282256,0.97466205,0.02030063,,,0.06743272,,0.62207715,0.03952499,0.01546609,0.07103411,0.06558204,,0.08655505,
GSM2334374,0,48,,,,0.92962588,0.12798126,0.05981197,0.91054435,0.94256159,0.97509453,0.01998156,,,0.07200760,,0.54202259,0.03198752,0.01981382,0.10126532,0.02619045,,0.10829487,
GSM2334375,1,46,,,,0.92663976,0.08864695,0.07086413,0.89687014,0.96451469,0.95857350,0.02229749,,,0.10408102,,0.64060427,0.03915125,0.01777025,0.11977417,0.02747511,,0.10662515,
GSM2334376,1,21,,,,0.91524549,0.03289574,0.07487773,0.94890619,0.97726006,0.97052913,0.02255095,,,0.04562015,,0.60044348,0.05637552,0.01928662,0.11406468,0.11909078,,0.08540179,
GSM2334377,1,81,,,,0.93750027,0.11347824,0.05298697,0.95023531,0.97884318,0.97373739,0.02238936,,,0.19438431,,0.59620269,0.05224223,0.01915384,0.10383100,0.07660472,,0.06945951,
GSM2334378,0,69,,,,0.91808256,0.05161800,0.06280180,0.93520794,0.94770718,0.96960414,0.02151952,,,0.14272107,,0.56750722,0.03554531,0.01838794,0.08078230,0.03265946,,0.09081017,
GSM2334379,1,47,,,,0.89274149,0.06919033,0.06517868,0.96639804,0.97188078,0.96535310,0.01553666,,,0.08014190,,0.67524003,0.02998665,0.01870492,0.10703108,0.02543500,,0.07200949,
GSM2334380,1,85,,,,0.91597459,0.11474317,0.05814742,0.91868262,0.98517824,0.97048241,0.02081112,,,0.21634852,,0.62408942,0.04783871,0.01736319,0.11846071,0.10729136,,0.07862823,
GSM2334381,0,48,,,,0.92385488,0.04590456,0.07577430,0.92924519,0.95715975,0.95078400,0.02094239,,,0.07503331,,0.62680129,0.03288813,0.01964445,0.12233876,0.02749011,,0.10003899,
GSM2334382,1,42,,,,0.93255139,0.03125033,0.06094411,0.94108172,0.98332953,0.97676783,0.01967082,,,0.05691054,,0.66156526,0.04520667,0.01780018,0.10885792,0.06126727,,0.09376879,
GSM2334383,0,34,,,,0.92052208,0.04073995,0.06067282,0.95885494,0.97671003,0.97787401,0.02067486,,,0.06147038,,0.65320044,0.03405984,0.01670843,0.11874155,0.03353855,,0.08003057,
GSM2334384,1,50,,,,0.91483168,0.11867374,0.06472530,0.89787555,0.95034956,0.96859654,0.01780184,,,0.06550537,,0.59917141,0.03272534,0.01639161,0.11562919,0.02438916,,0.10695082,
GSM2334385,1,53,,,,0.89548908,0.04780935,0.05726983,0.89824258,0.96949166,0.98125184,0.02181603,,,0.08096225,,0.57888247,0.03479401,0.01652197,0.07926703,0.02873601,,0.10122292,
GSM2334386,1,41,,,,0.91859301,0.05104861,0.07171979,0.94946797,0.97713876,0.97751130,0.01451744,,,0.06450206,,0.65095157,0.03053109,0.01502792,0.11289040,0.02569955,,0.07877844,
GSM2334387,1,38,,,,0.92639020,0.03119199,0.06355659,0.93986593,0.97937604,0.96294092,0.01909435,,,0.07334490,,0.59225002,0.03774593,0.02065422,0.10247105,0.08281546,,0.09156926,
GSM2334388,0,15,,,,0.91988175,0.02687438,0.06647671,0.93993053,0.95640584,0.97758717,0.01539875,,,0.04422745,,0.65056769,0.02805962,0.01193715,0.11475116,0.03008386,,0.06405218,
GSM2334389,0,77,,,,0.91118941,0.07912636,0.04591542,0.92285774,0.97912174,0.97934796,0.02026394,,,0.08612749,,0.61141820,0.05003146,0.01796138,0.09873432,0.10524590,,0.07373661,
GSM2334390,1,44,,,,0.92313354,0.07456615,0.06912805,0.92341909,0.95366522,0.96594682,0.01914051,,,0.08957549,,0.59056264,0.03176899,0.01886948,0.10641092,0.02826295,,0.09990973,
GSM2334391,0,65,,,,0.92194854,0.09899701,0.06855188,0.92719495,0.98296422,0.95741390,0.01861697,,,0.25974575,,0.62006234,0.04755517,0.01715833,0.09766766,0.08984050,,0.08314239,
GSM2334392,1,33,,,,0.93139713,0.05836998,0.06442242,0.96050134,0.98041957,0.96882320,0.01833143,,,0.09188729,,0.64516900,0.03182409,0.01510485,0.11657756,0.03568440,,0.07335515,
GSM2334393,0,71,,,,0.93171902,0.08181364,0.06242303,0.94163227,0.98504329,0.97164444,0.02070735,,,0.11576534,,0.55230560,0.04102614,0.01577032,0.09079358,0.06782506,,0.08454208,
GSM2334394,0,32,,,,0.94728240,0.02218142,0.04450301,0.95764320,0.98112894,0.97913607,0.01617439,,,0.05656195,,0.61909459,0.03473599,0.01463517,0.14156690,0.02435196,,0.06384530,
GSM2334395,1,58,,,,0.93046784,0.09581645,0.06709948,0.94046625,0.97797030,0.97305756,0.03845770,,,0.03890104,,0.64464214,0.00000000,0.02219767,0.12795882,0.00000000,,0.08549781,
GSM2334396,1,56,,,,0.88677319,0.05986973,0.07104731,0.93174670,0.98872436,0.98052493,0.02929342,,,0.06272531,,0.60932107,0.11058930,0.01749449,0.11820309,0.00000000,,0.09648600,
GSM2334397,1,19,,,,0.91913593,0.02048665,0.06250818,0.95016188,0.97613922,0.97421814,0.01953811,,,0.03777299,,0.57781496,0.02947863,0.01421082,0.09902901,0.02208450,,0.08182245,
GSM2334398,1,23,,,,0.92384062,0.05312486,0.05973088,0.94965286,0.98570161,0.97860506,0.02591749,,,0.02723875,,0.60580065,0.08774872,0.01679370,0.11021215,0.00000000,,0.08828089,
GSM2334399,1,29,,,,0.93351494,0.03188387,0.07568079,0.92767423,0.97890429,0.97019662,0.01701446,,,0.04458276,,0.61323384,0.02872636,0.01502253,0.12377773,0.02511937,,0.06778114,
GSM2334400,0,65,,,,0.90415602,0.08836552,0.06907578,0.93516192,0.98013484,0.97879985,0.02638031,,,0.04615619,,0.58594815,0.09386928,0.01880983,0.09144463,0.00000000,,0.06146282,
GSM2334401,1,36,,,,0.90089696,0.05411725,0.07836185,0.92694262,0.98562445,0.98054621,0.03114521,,,0.06443385,,0.66334811,0.10033770,0.01852500,0.12578618,0.00000000,,0.08944728,
GSM2334402,1,60,,,,0.92735012,0.10491886,0.07046949,0.93952453,0.97282792,0.96281052,0.01863510,,,0.11372424,,0.64283798,0.03618035,0.01617848,0.13532543,0.04195846,,0.08044514,
GSM2334403,0,42,,,,0.91900864,0.07340139,0.06155916,0.93516031,0.98398885,0.98229730,0.02801678,,,0.03323775,,0.62872316,0.10388071,0.02002326,0.10978384,0.00000000,,0.07709579,
GSM2334404,1,70,,,,0.90025806,0.11328853,0.05685138,0.91100141,0.98710063,0.98076211,0.02807129,,,0.06866617,,0.60656098,0.09082300,0.01994168,0.12066057,0.00000000,,0.08674474,
GSM2334405,1,69,,,,0.92354243,0.09950291,0.07002625,0.93779252,0.97378180,0.96245992,0.01527675,,,0.19171218,,0.63364563,0.03572654,0.01635764,0.10622084,0.02429759,,0.09284296,
GSM2334406,0,81,,,,0.92665804,0.05534100,0.07577398,0.92639540,0.97596863,0.96473541,0.02553921,,,0.04746313,,0.66715447,0.06090850,0.02128577,0.11475100,0.12244974,,0.09861773,
GSM2334407,0,48,,,,0.91201371,0.06824801,0.06273279,0.93050213,0.97940497,0.96345060,0.02614383,,,0.12869135,,0.61226268,0.05793094,0.02420023,0.09718143,0.00000000,,0.09648608,
GSM2334408,0,31,,,,0.89871650,0.05320558,0.06245880,0.94806018,0.98625201,0.97438251,0.02339988,,,0.07657043,,0.59022956,0.03684846,0.01467612,0.07292227,0.09716475,,0.08394022,
GSM2334409,0,80,,,,0.88674052,0.13488950,0.06217224,0.92019640,0.96112173,0.96888173,0.01787742,,,0.10044249,,0.66082549,0.03809079,0.01611687,0.11445923,0.02843772,,0.07834361,
GSM2334410,0,56,,,,0.93348611,0.06497395,0.06189691,0.94189757,0.97641018,0.98010484,0.02135859,,,0.08582302,,0.64383027,0.02943572,0.01775251,0.13074178,0.02698992,,0.09575194,
GSM2334411,0,47,,,,0.95241301,0.05879295,0.05401275,0.96210239,0.97580807,0.97041027,0.01775731,,,0.09278706,,0.61565210,0.03721660,0.01617157,0.09967337,0.02508848,,0.07572230,
GSM2334412,1,32,,,,0.86777993,0.04973077,0.08918314,0.95050322,0.97844059,0.97489236,0.02243077,,,0.03493078,,0.61450112,0.05180840,0.01731489,0.09310858,0.11113025,,0.08172504,
GSM2334413,0,16,,,,0.87960419,0.07817349,0.08072100,0.93042026,0.96807483,0.93855191,0.02679259,,,0.04797061,,0.60185821,0.07782547,0.02337762,0.08549468,0.00000000,,0.11085174,
GSM2334414,1,23,,,,0.90349425,0.03474966,0.07146921,0.94189993,0.97341505,0.96326324,0.01818609,,,0.07025029,,0.60731861,0.02781056,0.01781295,0.09680300,0.02518604,,0.08957024,
GSM2334415,0,52,,,,0.88886752,0.05962033,0.08011238,0.92167679,0.97512057,0.97226597,0.02977183,,,0.09283993,,0.59712844,0.05731582,0.02055932,0.09962468,0.13492933,,0.11122420,
GSM2334416,1,74,,,,0.88624175,0.08694861,0.07171030,0.92321471,0.97853890,0.96825872,0.02319985,,,0.13528694,,0.61314395,0.06633396,0.02093676,0.07635233,0.00000000,,0.10380651,
GSM2334417,1,51,,,,0.90145315,0.09219874,0.06362763,0.93428436,0.94819467,0.92839285,0.02172953,,,0.14701650,,0.55499286,0.03941735,0.02253083,0.09927847,0.02691679,,0.09917745,
GSM2334418,0,46,,,,0.93763061,0.07530270,0.07435073,0.94935080,0.97800283,0.97078182,0.01611620,,,0.08897576,,0.65776137,0.03327037,0.01563493,0.12654463,0.02842133,,0.09014784,
GSM2334419,0,35,,,,0.91162952,0.04151524,0.08969560,0.91599585,0.92793170,0.95827922,0.02057575,,,0.04120024,,0.61223494,0.03276462,0.02083638,0.10097434,0.02576986,,0.10312696,
GSM2334420,0,42,,,,0.93444497,0.06832094,0.05929268,0.94784378,0.97866068,0.97695562,0.01833581,,,0.06533916,,0.64932620,0.04020075,0.01647459,0.14890826,0.03059110,,0.08752385,
GSM2334421,0,20,,,,0.91598856,0.06057213,0.07715556,0.91966470,0.98213392,0.97377364,0.01789960,,,0.04987368,,0.65271205,0.03237389,0.01651085,0.11384008,0.02991652,,0.07782618,
GSM2334422,1,35,,,,0.92265238,0.02889015,0.06337040,0.92817154,0.96189904,0.96148787,0.01737079,,,0.07429831,,0.62985513,0.02466580,0.01619034,0.10699011,0.02214339,,0.10046573,
GSM2334423,1,33,,,,0.93192907,0.05776747,0.07475988,0.94309652,0.98076298,0.97648084,0.01788047,,,0.06484393,,0.64943969,0.03107731,0.01773398,0.13599872,0.02992802,,0.09179214,
GSM2334424,0,51,,,,0.93285247,0.05172298,0.06610774,0.95026974,0.97764460,0.96420287,0.01797333,,,0.09440186,,0.62410862,0.03464013,0.01309515,0.12887291,0.03519787,,0.07851970,
GSM2334426,0,38,,,,0.90470861,0.02884659,0.07784968,0.90177861,0.97053703,0.96178375,0.02319772,,,0.02972804,,0.61177223,0.05753690,0.01784821,0.07961044,0.12076801,,0.11046353,
GSM2334427,0,27,,,,0.89689005,0.03738988,0.07343688,0.95391205,0.97242474,0.97279039,0.01826219,,,0.07654972,,0.63303110,0.03038276,0.01539931,0.11649648,0.02370007,,0.09351964,
GSM2334428,0,17,,,,0.94045807,0.03718041,0.06348232,0.93817892,0.98072599,0.96911605,0.01815586,,,0.04058525,,0.61003091,0.04031553,0.01777088,0.11449519,0.05873332,,0.08727280,
GSM2334429,1,23,,,,0.91939696,0.05994457,0.08749697,0.93199139,0.98238584,0.96653057,0.01926701,,,0.04474464,,0.64130114,0.05050199,0.01804784,0.11978688,0.06402877,,0.08801091,
GSM2334430,1,81,,,,0.87327376,0.10182680,0.05622889,0.91313979,0.99000511,0.98046184,0.02909664,,,0.09054189,,0.61797663,0.08319712,0.01579257,0.08917023,0.00000000,,0.09095364,
GSM2334431,0,29,,,,0.91729544,0.04475474,0.07158952,0.92630374,0.98226120,0.98596279,0.02519306,,,0.02241758,,0.67930392,0.08730963,0.01714792,0.08788617,0.00000000,,0.08692871,
GSM2334432,1,49,,,,0.88709323,0.09937920,0.07454927,0.90561394,0.98007629,0.97060506,0.02901713,,,0.06097817,,0.61665506,0.09943952,0.01650282,0.12496362,0.00000000,,0.07744300,
GSM2334433,0,40,,,,0.90881809,0.05812323,0.07225946,0.92209318,0.96596911,0.97720034,0.02194786,,,0.04532102,,0.62198005,0.03278277,0.01640864,0.12078888,0.02602596,,0.10288987,
GSM2334434,1,39,,,,0.90275949,0.05234248,0.05883828,0.93392638,0.98329575,0.97226237,0.02895675,,,0.03729379,,0.60406274,0.08476535,0.01741120,0.12214762,0.00000000,,0.08098796,
GSM2334435,0,57,,,,0.92544666,0.10296467,0.07668116,0.96147922,0.98680011,0.97619774,0.02204087,,,0.11488192,,0.62616898,0.04065881,0.01641870,0.09604681,0.06191229,,0.09755009,
GSM2334436,0,17,,,,0.89846329,0.03445953,0.05946324,0.92353025,0.97116493,0.97811916,0.02758234,,,0.03292047,,0.60673829,0.08430073,0.01681587,0.13423515,0.00000000,,0.08393568,
GSM2334437,0,39,,,,0.89340150,0.04731645,0.06164832,0.95007315,0.98747273,0.98008453,0.02537842,,,0.03128694,,0.66398358,0.08484657,0.01450177,0.11513310,0.00000000,,0.08846090,
GSM2334438,1,66,,,,0.92719477,0.08889089,0.05461405,0.94926854,0.98150900,0.97380772,0.02243268,,,0.08078667,,0.66227724,0.10491309,0.01524322,0.13068631,0.00000000,,0.09248346,
GSM2334439,0,56,,,,0.90346989,0.05008838,0.06467173,0.95039600,0.98335776,0.97072184,0.02184827,,,0.05750830,,0.62048969,0.05886902,0.01584810,0.11598721,0.13209157,,0.07595683,
GSM2334440,1,72,,,,0.92412640,0.12498530,0.07582678,0.93197720,0.97017443,0.95713824,0.01827721,,,0.14475001,,0.64174883,0.02823254,0.01352158,0.12608907,0.02430072,,0.08780026,
GSM2334442,1,71,,,,0.94185736,0.11179241,0.07445704,0.92560632,0.98801063,0.97411802,0.02087532,,,0.25407887,,0.62171924,0.04670837,0.02029283,0.09626631,0.07111258,,0.07828155,
GSM2334443,0,53,,,,0.93485064,0.07043808,0.07109780,0.93933519,0.96996881,0.97737091,0.01785704,,,0.09895178,,0.60679692,0.02614100,0.01532003,0.11981792,0.02339516,,0.09087418,
GSM2334444,0,25,,,,0.93490246,0.04491751,0.06547467,0.94663339,0.98007044,0.96536900,0.01519141,,,0.06637303,,0.63742767,0.03194045,0.01154216,0.10804397,0.02413822,,0.08571772,
GSM2334445,1,16,,,,0.92551582,0.03114482,0.06708508,0.95310024,0.96000006,0.97312534,0.01832967,,,0.05222971,,0.63520602,0.03317927,0.01542983,0.10936844,0.02379538,,0.09300336,
GSM2334446,0,20,,,,0.94364375,0.04370348,0.06374589,0.93120376,0.96581313,0.97878878,0.01974242,,,0.06528660,,0.60456946,0.02960081,0.01625436,0.09876322,0.02710019,,0.07776621,
GSM2334447,1,21,,,,0.92771129,0.05577456,0.07669546,0.95139960,0.97380389,0.96332071,0.01925050,,,0.06481300,,0.64182544,0.03247405,0.01496269,0.11391053,0.02474376,,0.09442127,
GSM2334448,1,74,,,,0.92562497,0.10524036,0.07129679,0.93161511,0.96679039,0.97478082,0.02022079,,,0.14505928,,0.66463025,0.04893847,0.01795312,0.08506248,0.08081808,,0.09744853,
GSM2334449,0,56,,,,0.92607690,0.11622064,0.08039118,0.89691503,0.98048814,0.96772378,0.01961499,,,0.15866148,,0.60842493,0.03913933,0.01805308,0.11183260,0.09982723,,0.09058914,
GSM2334450,1,23,,,,0.93318362,0.03901289,0.06517013,0.94063603,0.95841221,0.96961613,0.02173756,,,0.08275248,,0.58465419,0.03333000,0.01798664,0.11398418,0.02934584,,0.08089799,
GSM2334451,1,36,,,,0.92415449,0.02526105,0.06678779,0.92582985,0.97978153,0.96999786,0.02269851,,,0.08308465,,0.62878797,0.05308505,0.01672661,0.10148191,0.07380716,,0.07589150,
